superrole,superlab,count,direct acting assertions,background,blanket inclusion?,confident?,notes,single acting,drug,agent,ec,metabolite,modulator,food,subclass of drug,agonist,inhibitor,blocker,solvent
http://purl.obolibrary.org/obo/CHEBI_68612,EC 3.4.14.5 (dipeptidyl-peptidase IV) inhibitor,1,1,8,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_70709,progesterone receptor agonist,1,1,3,FALSE,8,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,TRUE,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_70770,Aurora kinase inhibitor,1,1,6,FALSE,9,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_71181,Sir2 inhibitor,1,1,4,FALSE,9,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_71212,prohormone,1,1,3,FALSE,9,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_71300,EC 2.* (transferase) inhibitor,29,0,577,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_73136,EC 1.1.1.184 [carbonyl reductase (NADPH)] inhibitor,1,1,2,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_73181,EC 1.11.1.11 (L-ascorbate peroxidase) inhibitor,1,1,2,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_73182,plant activator,1,1,7,FALSE,9,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_73216,EC 3.6.* (hydrolases acting on acid anhydrides) inhibitor,13,0,78,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_73335,ultraviolet filter,1,1,5,FALSE,9,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_73336,vulnerary,2,2,11,FALSE,8,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_74529,antidote to paracetamol poisoning,3,3,4,FALSE,8,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_74530,antidote to curare poisoning,4,4,4,FALSE,8,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_74783,astringent,4,4,20,FALSE,8,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_75282,ergosterol biosynthesis inhibitor,1,1,10,FALSE,9,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_75325,cathartic,1,1,8,FALSE,9,,TRUE,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_75381,EC 1.11.1.* (peroxidases) inhibitor,1,0,5,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_75596,EC 5.* (isomerase) inhibitor,9,0,85,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_75763,eukaryotic metabolite,261,0,8432,FALSE,9,,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_75767,animal metabolite,195,1,4576,FALSE,9,,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_75768,mammalian metabolite,186,1,4069,FALSE,9,,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_75769,B vitamin,7,7,10,FALSE,8,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_75771,mouse metabolite,119,119,1632,FALSE,9,,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_75772,Saccharomyces cerevisiae metabolite,88,88,763,FALSE,9,would somebody want to know that a patient took an Sc origina antibiotic?,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_75787,prokaryotic metabolite,122,0,1703,FALSE,9,,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76206,xenobiotic metabolite,20,1,878,FALSE,9,had high hopes,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76395,EC 2.3.1.48 (histone acetyltransferase) inhibitor,1,1,8,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76413,greenhouse gas,3,3,8,FALSE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76414,propellant,2,0,7,FALSE,9,,,FALSE,FALSE,FALSE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76507,marine metabolite,2,1,367,FALSE,9,,,FALSE,FALSE,FALSE,TRUE,#VALUE!,#VALUE!,FALSE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76595,nephroprotective agent,2,2,15,FALSE,8,,,FALSE,TRUE,FALSE,FALSE,#VALUE!,#VALUE!,TRUE,#VALUE!,#VALUE!,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76617,EC 2.7.10.2 (non-specific protein-tyrosine kinase) inhibitor,1,1,18,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76655,EC 2.1.* (C1-transferase) inhibitor,1,0,18,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76661,EC 2.3.* (acyltransferase) inhibitor,2,0,54,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76662,EC 2.4.* (glycosyltransferase) inhibitor,5,0,35,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76663,EC 2.5.1.* (non-methyl-alkyl or aryl transferase) inhibitor,8,0,57,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76668,EC 2.7.* (P-containing group transferase) inhibitor,16,0,392,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76694,EC 5.3.* (intramolecular oxidoreductase) inhibitor,3,0,9,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76697,EC 5.99.* (other isomerases) inhibitor,6,0,71,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76710,EC 4.* (lyase) inhibitor,8,0,50,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76711,EC 4.1.* (C-C lyase) inhibitor,2,0,15,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76712,EC 4.2.* (C-O lyase) inhibitor,4,0,15,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76713,EC 4.3.* (C-N lyase) inhibitor,1,0,11,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76716,EC 4.6.* (P-O lyase) inhibitor,1,0,5,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76725,EC 1.* (oxidoreductase) inhibitor,60,0,634,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76726,EC 1.1.* (oxidoreductase acting on donor CH-OH group) inhibitor,6,0,56,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76727,EC 1.2.* (oxidoreductase acting on donor aldehyde/oxo group) inhibitor,4,0,16,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76729,EC 1.3.* (oxidoreductase acting on donor CH-CH group) inhibitor,5,0,70,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76730,EC 1.4.* (oxidoreductase acting on donor CH-NH2 group) inhibitor,3,0,31,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76731,EC 1.5.* (oxidoreductase acting on donor CH-NH group) inhibitor,3,0,17,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76733,EC 1.6.* (oxidoreductase acting on NADH or NADPH) inhibitor,2,0,26,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76735,EC 1.8.* (oxidoreductase acting on sulfur group of donors) inhibitor,5,0,10,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76736,EC 1.9.* (oxidoreductase acting on donor heme group) inhibitor,1,0,4,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76737,EC 1.10.* (oxidoreductase acting on diphenols and related substances as donors) inhibitor,1,0,4,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76738,EC 1.11.* (oxidoreductase acting on peroxide as donors) inhibitor,1,0,7,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76740,EC 1.13.* [oxidoreductase acting on single donors with incorporation of molecular oxygen (oxygenases)] inhibitor,2,0,72,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76741,"EC 1.14.* (oxidoreductase acting on paired donors, with incorporation or reduction of molecular oxygen) inhibitor",32,0,348,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76744,EC 1.17.* (oxidoreductase acting on CH or CH2) inhibitor,3,0,13,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76759,EC 3.* (hydrolase) inhibitor,69,0,787,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76760,EC 3.1.* (ester hydrolase) inhibitor,26,0,330,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76761,EC 3.2.* (glycosylase) inhibitor,1,0,74,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76764,EC 3.5.* (hydrolases acting on non-peptide C-N bonds) inhibitor,7,0,79,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76773,EC 3.1.1.* (carboxylic ester hydrolase) inhibitor,11,0,215,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76775,EC 3.1.3.* (phosphoric monoester hydrolase) inhibitor,3,0,33,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76782,EC 3.4.15.* (peptidyl-dipeptidase) inhibitor,9,0,39,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76785,EC 3.1.26.* (endoribonucleases producing 5'-phosphomonoesters) inhibitor,3,0,47,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76788,EC 3.4.14.* (dipeptidyl- and tripeptidyl-peptidases) inhibitor,1,0,9,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76789,EC 2.4.1.* (hexosyltransferase) inhibitor,3,0,17,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76790,EC 2.4.2.* (pentosyltransferase) inhibitor,2,0,16,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76807,EC 3.5.1.* (non-peptide linear amide C-N hydrolase) inhibitor,5,0,58,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76808,EC 3.5.2.* (non-peptide cyclic amide C-N hydrolase) inhibitor,1,0,12,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76809,EC 3.5.4.* (non-peptide cyclic amidine C-N hydrolase) inhibitor,1,0,7,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76811,EC 3.1.4.12 (sphingomyelin phosphodiesterase) inhibitor,1,1,2,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76812,EC 2.7.11.* (protein-serine/threonine kinase) inhibitor,4,0,152,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76815,EC 2.7.7.* (nucleotidyltransferase) inhibitor,5,0,26,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76817,EC 2.7.10.* (protein-tyrosine kinase) inhibitor,2,0,60,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76830,EC 5.99.1.* (miscellaneous isomerase) inhibitor,6,0,71,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76832,EC 4.3.1.* (ammonia-lyase) inhibitor,1,0,11,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76834,EC 2.5.* (non-methyl-alkyl or aryl transferase) inhibitor,8,0,57,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76835,"EC 1.1.1.* (oxidoreductase acting on donor CH-OH group, NAD(+) or NADP(+) acceptor) inhibitor",6,0,54,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76837,EC 1.13.11.* (oxidoreductase acting on single donors and incorporating 2 O atoms) inhibitor,2,0,72,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76838,"EC 1.14.14.* (oxidoreductase acting on paired donors, incorporating of 1 atom of oxygen, with reduced flavin or flavoprotein as one donor) inhibitor",14,0,45,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76840,"EC 1.14.99.* (miscellaneous oxidoreductase acting on paired donors, with incorporation or reduction of molecular oxygen) inhibitor",15,0,143,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76841,"EC 1.14.13.* (oxidoreductase acting on paired donors, incorporating 1 atom of oxygen, with NADH or NADPH as one donor) inhibitor",3,0,124,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76845,"EC 1.14.18.* (oxidoreductase acting on paired donors, miscellaneous compound as one donor, incorporating 1 atom of oxygen) inhibitor",1,0,29,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76848,EC 1.17.4.* (oxidoreductase acting on CH or CH2 with a disulfide as acceptor) inhibitor,2,0,4,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76850,EC 1.17.3.* (oxidoreductase acting on CH or CH2 with oxygen as acceptor) inhibitor,1,0,9,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76852,EC 1.2.1.* (oxidoreductase acting on donor aldehyde/oxo group with NAD(+) or NADP(+) as acceptor) inhibitor,1,0,11,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76853,EC 1.2.3.* (oxidoreductase acting on donor aldehyde/oxo group with oxygen as acceptor) inhibitor,3,0,5,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76857,"EC 1.3.1.* (oxidoreductase acting on donor CH-CH group, NAD(+) or NADP(+) as acceptor) inhibitor",4,0,18,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76858,"EC 1.3.98.* (oxidoreductase acting on donor CH-CH group, with other, known, acceptors) inhibitor",1,0,2,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76861,"EC 1.4.3.* (oxidoreductase acting on donor CH-NH2 group, oxygen as acceptor) inhibitor",3,0,28,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76863,"EC 1.5.1.* (oxidoreductase acting on donor CH-NH group, NAD(+) or NADP(+) as acceptor) inhibitor",3,0,17,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76866,EC 1.6.5.* (oxidoreductase acting on NADH or NADPH with a quinone or similar as acceptor) inhibitor,2,0,23,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76869,"EC 1.8.1.* (oxidoreductase acting on sulfur group of donors, NAD(+) or NADP(+) as acceptor) inhibitor",5,0,9,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76870,"EC 1.9.3.* (oxidoreductase acting on donor heme group, oxygen as acceptor) inhibitor",1,0,4,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76874,"EC 2.1.2.* (hydroxymethyl-, formyl- and related transferases) inhibitor",1,0,4,FALSE,9,,TRUE,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76878,EC 2.3.1.* (acyltransferase transferring other than amino-acyl group) inhibitor,2,0,47,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76881,EC 2.7.1.* (phosphotransferases with an alcohol group as acceptor) inhibitor,3,0,40,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76895,EC 3.6.3.* (acid anhydride hydrolase catalysing transmembrane movement of substances) inhibitor,13,0,44,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
http://purl.obolibrary.org/obo/CHEBI_76898,EC 1.14.14.1 (unspecific monooxygenase) inhibitor,11,0,33,FALSE,9,,,FALSE,FALSE,TRUE,FALSE,#VALUE!,#VALUE!,FALSE,#VALUE!,TRUE,#VALUE!,#VALUE!
